condition,RT
incongruent,1.039216954138133
congruent,0.9192283399139236
neutral,0.5874975241076195
incongruent,1.0197488131909092
neutral,0.8203621827844758
neutral,1.1142937011540084
neutral,0.32254758751010676
incongruent,0.4393288393942008
incongruent,0.6423605138427433
neutral,0.7244749334843589
congruent,0.5028310070276667
incongruent,0.9423360955151472
congruent,0.6096250443167092
neutral,0.4264078513419882
incongruent,0.3899239473523194
incongruent,0.7222790207527529
neutral,0.9318955955782482
neutral,0.4247444574269046
incongruent,0.7902922753304045
congruent,0.6277179006140182
congruent,0.1508122264513675
neutral,1.2131332512986344
neutral,0.9009159480271114
incongruent,1.0233647146896607
incongruent,1.155051370479581
congruent,0.7117198274280853
congruent,0.25628026290123396
incongruent,0.7875080908432774
neutral,0.8092709980239341
incongruent,0.546338116719556
congruent,0.7823724591547673
incongruent,0.9262485755281415
neutral,0.5768456808042706
incongruent,0.7732363601931287
congruent,0.7019686019883441
incongruent,0.5750681672548098
incongruent,1.0818500354471259
congruent,0.5941666912720758
incongruent,0.5683020797402768
congruent,0.4633799784888484
incongruent,1.1492223517011457
congruent,0.46727368304831934
neutral,0.6785781897894609
incongruent,0.8299755874919374
incongruent,0.914513257970349
congruent,0.7647398499273882
congruent,0.9106008605230373
congruent,0.820657324730654
congruent,0.7551945800484716
congruent,0.9441714395734019
neutral,0.4180178634314992
neutral,0.6399101671350548
congruent,0.5307994815093926
neutral,0.8180449311690031
incongruent,0.7710509113239811
neutral,0.658102676664156
incongruent,0.561836724801458
congruent,0.9226268313720184
neutral,0.8100097862935262
congruent,0.8157201665044183
congruent,0.7053167988501765
neutral,0.6178917348528239
congruent,0.8002465177167062
neutral,0.5463435740443134
neutral,0.5647747060290227
congruent,0.3453132323167187
incongruent,0.8486867443445056
congruent,0.8466745798952132
neutral,0.5442986893227613
incongruent,0.7624221225309769
neutral,0.9087539790133852
incongruent,0.517088381300642
congruent,0.6572297226478669
congruent,0.5328497568385138
neutral,0.3937249688173998
congruent,0.7416794411168472
congruent,0.688020122175696
incongruent,0.6231885285812588
congruent,0.7873869493566148
congruent,0.7887615439268173
congruent,0.8215327841117331
congruent,1.1461739310922208
incongruent,0.9008823686848566
incongruent,0.7674339857780429
congruent,0.47288584964073416
congruent,0.3599318283469561
incongruent,0.8756617278608043
incongruent,1.3712032907462997
incongruent,1.0199542778573039
congruent,0.8245420018526701
neutral,0.7916997021649422
incongruent,0.5257757529140509
congruent,0.4299742707406552
incongruent,0.9808646989870834
incongruent,0.7304942059836598
neutral,0.816793794789
incongruent,0.915554731231415
neutral,0.7351488641126743
congruent,0.5776166817427959
incongruent,0.7186642062769293
neutral,0.8322617016806154
incongruent,0.7301070904356564
congruent,0.5657149061497853
incongruent,0.9251907418840503
congruent,0.4609371724835222
incongruent,0.5437838070880476
neutral,0.6546048634854875
congruent,1.2027286785153946
neutral,0.7912893532257047
congruent,0.10180883488065096
congruent,0.485283612045033
incongruent,0.6068797183256309
incongruent,0.7498549582487977
incongruent,0.7289717900655931
congruent,0.7818073421782262
incongruent,0.6465528888979436
incongruent,0.8227086947466637
neutral,0.7779620562699628
neutral,0.8955251833412325
neutral,0.3748386778382337
congruent,0.5994529763403283
incongruent,1.1078369390570246
congruent,0.9305269859259111
neutral,1.1119587509863083
incongruent,0.828929407103
incongruent,0.8602632643886883
neutral,0.49835464540498176
neutral,0.5235563900843456
incongruent,0.5465460300672508
incongruent,0.9429547303396857
incongruent,0.47055139843777527
congruent,0.8221338613154482
neutral,0.6392222477582019
neutral,0.7981216929385254
incongruent,0.6808414154163833
congruent,0.7931333687243594
neutral,0.40298971655859056
neutral,0.7565151232804739
neutral,0.2815518911998828
incongruent,0.5123311163536318
congruent,0.5569933409597527
incongruent,1.1044816862855251
neutral,0.8190266561282712
congruent,0.9009329742509358
congruent,0.646655106524138
congruent,0.14069654661065778
congruent,1.0754787850307008
incongruent,0.7476670080017842
congruent,0.6855237702289886
incongruent,1.1422670106730142
incongruent,1.110946934253762
congruent,0.6040925753861031
neutral,0.6906164520399241
neutral,0.10307232942287924
incongruent,1.2703722984591426
neutral,0.46420279709806966
incongruent,0.7879762390075685
incongruent,0.6064469895318731
neutral,0.5707638327011181
incongruent,0.48689891232138327
incongruent,1.0643776209158895
incongruent,0.8311883751890226
congruent,0.8673067190277097
congruent,0.4646018414368406
neutral,0.2644554637625466
congruent,0.65270283355093
neutral,0.4720523980558117
neutral,0.5135593214162009
incongruent,0.8071189757944157
incongruent,0.6143228383686393
neutral,0.3988753012885276
incongruent,0.9137116883130276
congruent,0.8992047505576117
congruent,0.7095509956789513
neutral,0.6056278099675358
incongruent,1.056497132074967
incongruent,1.190113088691166
neutral,0.6824306018751478
incongruent,1.110242552995553
incongruent,0.8784896851852391
neutral,0.5509995719121807
incongruent,1.0199593294374087
congruent,0.3626840208831425
congruent,0.7368749331722647
incongruent,0.8640785198127331
neutral,0.9327105994880805
congruent,1.3928308521377701
incongruent,0.5343432385260174
incongruent,1.163695719019159
neutral,0.9440478611053169
neutral,0.6348490085467631
congruent,0.7675594538061223
incongruent,0.569391565893193
neutral,0.9813808766896169
neutral,0.5403607720983541
neutral,0.6415206173463875
congruent,0.4047392877759921
neutral,0.43059304298411544
incongruent,0.7871884266301352
neutral,0.5869479464673447
neutral,0.687001751868265
neutral,1.1034722498382596
congruent,0.4570339676584785
incongruent,0.7910817428619922
congruent,0.6026545471774358
neutral,1.1211451829843102
incongruent,0.893500814214915
neutral,0.6008243539246843
congruent,0.6763712525318968
incongruent,0.5967221736720452
neutral,0.86090059219619
incongruent,0.6836773573973596
neutral,1.106386353548455
incongruent,0.6423272100661501
congruent,0.6902994304916906
neutral,0.7690785551588719
neutral,0.5784329702764974
congruent,0.41935205863026154
incongruent,0.6277850685965911
incongruent,1.0206733249117073
neutral,0.5771018073651929
incongruent,0.59996321110549
incongruent,0.9879290983536468
incongruent,0.6045578916522407
neutral,0.6551753492144283
incongruent,1.0415444049447995
congruent,0.48657863863086936
incongruent,0.8819259133543413
incongruent,0.950364600196558
congruent,0.42516330832738725
congruent,0.26673815691465985
incongruent,0.559893102617034
congruent,0.7713348527847107
neutral,0.6050879817401484
incongruent,1.0563872857895142
incongruent,1.1941856723476945
incongruent,0.6522488988564028
congruent,0.5846980605809283
incongruent,0.8112113641880592
congruent,0.5285158389254474
congruent,0.5533271594371335
congruent,1.0266876993601735
incongruent,0.3224340026992767
incongruent,0.8580155669722187
incongruent,0.8562993336052157
neutral,0.7184355185074691
incongruent,0.4346194539793396
congruent,0.851466866125059
incongruent,0.7486635988361288
neutral,1.0885232435965317
congruent,0.6407844490211331
congruent,0.7639550759999553
congruent,0.8124293934581809
incongruent,1.1212319649176778
incongruent,0.5430806114902477
neutral,0.9099613254622725
congruent,0.6277359032856266
neutral,0.694319476989569
congruent,0.6516826874343612
congruent,0.8037186432828077
neutral,0.5210836322326771
incongruent,0.715285434143186
congruent,0.4977764260465062
incongruent,0.5534305332847145
incongruent,0.2133465213315388
congruent,0.5279890085525657
neutral,0.7172722429200765
congruent,0.5339048036179854
neutral,0.6565290042791452
incongruent,0.7108021039082723
neutral,0.7311887047956911
incongruent,0.8644351232047899
congruent,0.4332069570008672
incongruent,1.0788754827768257
congruent,0.9370127277231969
neutral,0.7698740200029535
neutral,0.8476295149987928
congruent,0.845280641803609
incongruent,1.142589026737448
neutral,0.7371124913683147
neutral,0.711777022764212
neutral,0.3586529323517226
incongruent,0.6450757276816554
congruent,0.8539697696125478
incongruent,1.2557476769012947
neutral,0.701563404359311
incongruent,0.4275024153892951
congruent,1.0488441047010557
congruent,0.7255392028059872
incongruent,0.7099836176252776
neutral,0.3811196745108648
incongruent,0.7677823885858622
neutral,0.6167590066886787
incongruent,0.6892714282084245
incongruent,0.5308541136861836
incongruent,1.001411345757848
neutral,0.9193317693214547
congruent,0.665526369152064
neutral,1.1000386796051829
incongruent,0.8236940888573921
neutral,0.6437973123478622
congruent,0.41634361607599957
incongruent,0.7874051248835432
incongruent,0.7632221818446898
congruent,1.021926115862332
congruent,0.8280330642493865
incongruent,0.5993152547363144
neutral,0.09894847183322851
congruent,0.7148362628796147
incongruent,0.6080186451445011
congruent,0.7617722143539039
congruent,0.6218746151404674
incongruent,0.9489429465439535
incongruent,0.5960539428777744
congruent,0.5191829851383625
neutral,0.7720198178563442
neutral,0.5577412420353388
congruent,0.5427885364575088
incongruent,0.8340299319065982
incongruent,1.0970621278172545
neutral,1.0638624295467995
incongruent,0.78863696490613
incongruent,0.44524182814269286
congruent,0.41120349461904065
neutral,0.7895357079777257
neutral,0.8174610823513363
neutral,0.4966929734106228
incongruent,0.7916350072226911
neutral,0.713248325643748
neutral,0.8605640260925269
congruent,0.6781852433776824
neutral,0.6633203084117278
incongruent,0.6987846687171192
incongruent,0.397520535489681
congruent,0.6412062365954324
incongruent,0.8148197316893889
incongruent,0.835739781864133
incongruent,0.5820855337222056
congruent,0.8081044365436014
incongruent,0.7158177470515013
congruent,0.5064371978350306
congruent,0.7049692522318591
incongruent,0.7927516107165151
incongruent,0.9428477059176325
neutral,1.261696750875489
congruent,0.3340107142642855
incongruent,1.2346497734237765
neutral,0.767595226678006
incongruent,0.5432489285516003
neutral,0.7929398053329555
incongruent,0.48442651666832165
congruent,0.6768368937285372
neutral,0.48974866915134946
congruent,0.6529973297520256
congruent,0.532044505080755
incongruent,0.6297656592077671
incongruent,0.6560038262688328
incongruent,0.793329708161118
neutral,0.7818473537302799
neutral,0.6462688776270269
congruent,0.5507781372223648
congruent,0.3486754512029892
incongruent,0.7239086071557761
congruent,0.7672806433645989
neutral,0.5661251380374257
incongruent,0.8783732400207188
incongruent,0.5063066711635573
congruent,0.8683718200664376
incongruent,0.7447617534754207
neutral,0.7060601535883607
congruent,0.571847392269035
congruent,0.7058465326329926
congruent,0.393049061468145
congruent,0.9602783019790736
neutral,0.5694586523541822
neutral,1.0362650395543556
incongruent,0.48216543517640365
incongruent,0.8288768115718768
congruent,0.6452972836588069
incongruent,0.38146564760852
neutral,0.397356859542384
congruent,0.6119954956275342
incongruent,0.8215525999880747
neutral,0.6883728966125456
incongruent,0.7051511573322853
congruent,0.671938840975038
neutral,0.07836447841690296
incongruent,0.8608804390061291
congruent,0.5779499819647934
neutral,0.47339098571783134
incongruent,0.3904625613770903
congruent,1.0513173442062682
incongruent,1.0099720045768945
congruent,0.6748952647916893
congruent,0.9165573248228647
incongruent,0.5746383322804226
congruent,0.8789470632395778
neutral,0.48557337780650234
neutral,0.7641761501471921
neutral,1.0038489534223078
congruent,0.4307715644900278
congruent,0.7828869867930406
incongruent,0.57529313381534
incongruent,0.9382977712020066
congruent,0.6816875335872753
congruent,0.8505869392998527
neutral,0.3594231232514055
congruent,0.8896501585165628
incongruent,0.7936363408256553
congruent,0.5168004007803737
congruent,0.8880471260100705
congruent,0.211856722413998
incongruent,0.8904309700532019
incongruent,0.6522174047041309
congruent,0.6212102058205227
congruent,0.6072227554992603
congruent,0.6413499019191982
incongruent,0.551996204530642
neutral,0.7276288825796797
neutral,0.4615493807806544
congruent,0.9804817143730369
neutral,0.7768303870103082
congruent,0.6466243190682271
congruent,0.8094982343043072
incongruent,0.8926843136787657
congruent,0.8012252214442561
incongruent,0.7408285936188732
congruent,0.7032990870791653
congruent,0.6432050014306956
congruent,0.4785756426124657
neutral,0.6121797122629027
congruent,0.736659873546243
congruent,0.5859118920942367
congruent,0.5906558050716738
incongruent,0.6179421119070734
incongruent,0.5282043871926512
neutral,0.6525499227635801
incongruent,0.6336857084169569
congruent,0.5048351583458
incongruent,0.6717893143351437
neutral,0.6882664307031531
incongruent,0.3396551778387606
congruent,0.40255332865310917
congruent,0.8893106982182393
neutral,1.1165535348333018
incongruent,0.7473825776879339
neutral,0.9014309952871621
congruent,0.5991057225900184
congruent,0.8100508185682576
neutral,0.8051239715776584
neutral,0.6318814696100367
congruent,0.5102984757288803
congruent,0.2730248522431891
incongruent,0.7444199882755301
congruent,0.43373297958054347
neutral,0.6381469719354456
neutral,0.821687634870849
congruent,0.7853457279150109
incongruent,0.7991628766907595
congruent,0.8367741497860567
congruent,0.5906305993292105
incongruent,0.5205617503458566
incongruent,1.0634372786473514
congruent,0.8124207234529254
incongruent,0.9563180750110548
congruent,0.6459446963425767
congruent,0.5068185570065128
congruent,0.7758176029661478
congruent,0.9073924915095266
incongruent,1.3331153240026918
incongruent,0.8121068181046298
congruent,0.7516382072307818
neutral,0.8721965420548442
neutral,0.7071537059674459
neutral,0.6376672166156127
incongruent,0.6612491105989917
incongruent,0.291662975701451
neutral,0.8812743326862804
neutral,0.5457307496177145
congruent,0.6587599580499716
incongruent,0.6578201611311958
neutral,0.6369030845470535
neutral,0.9339154613270874
neutral,0.506276739573298
neutral,0.6578891610301069
neutral,0.9280331095611865
incongruent,0.5983019050152389
incongruent,0.913918808651369
neutral,0.5787554549363373
neutral,0.4331180575463755
incongruent,0.48390644539614186
congruent,0.4472576348795136
congruent,0.607279017264465
neutral,0.6964046654872187
congruent,0.9764349256136924
